2838,00    -0,98666800    1,04249140    1,02580192    1,01327505    1,00713444    1,00135908    1,00162162    1,00265041    1,00379799    1,00087762    1,00192194    1,00293827    1,00393885    1,00092629    1,00192618    1,00293071    1,00393153    1,00092072    1,00192267    1,00292837    1,00392950    1,00091824    1,00191989    1,00292527    1,00392576    1,00091309    1,00191404    1,00291888    1,00391832    1,00090321    1,90999956    1,92002484    1,94002441    1,95521980    1,14569525    1,14569525
2849,00    -0,89817805    1,04198757    1,01328097    1,00261771    1,00160519    0,99916231    1,00118713    1,00278056    1,00400519    1,00106928    1,00206674    1,00305280    1,00404620    1,00105158    1,00205075    1,00304794    1,00404798    1,00105608    1,00205492    1,00305089    1,00404997    1,00105774    1,00205632    1,00305224    1,00405155    1,00106001    1,00205910    1,00305556    1,00405576    1,00106597    1,90999893    1,91989315    1,93989632    1,93525328    -1,99991091    -1,99991091
2860,00    -0,98131139    0,98861559    0,98322849    0,99254534    1,00024026    1,00020350    1,00218574    1,00329190    1,00419453    1,00112716    1,00208173    1,00306237    1,00405987    1,00107130    1,00207127    1,00306696    1,00406624    1,00107676    1,00207490    1,00306940    1,00406830    1,00107921    1,00207760    1,00307239    1,00407191    1,00108417    1,00208325    1,00307857    1,00407910    1,00109372    1,90999949    1,91991473    1,93991710    1,93737865    -1,83494034    -1,83494034
2871,00    -1,09440783    0,94075828    0,98395873    1,00096093    1,00558136    1,00265657    1,00284650    1,00327813    1,00403100    1,00094948    1,00194140    1,00295138    1,00395738    1,00095291    1,00195397    1,00295662    1,00395660    1,00094925    1,00195027    1,00295390    1,00395472    1,00094768    1,00194898    1,00295268    1,00395330    1,00094565    1,00194649    1,00294969    1,00394951    1,00094028    1,90999881    1,91993518    1,93993683    1,93955152    -1,63611023    -1,63611023
2882,00    -1,01824215    1,01448103    1,01897813    1,01307494    1,00807987    1,00217220    1,00201673    1,00277985    1,00382061    1,00087133    1,00191542    1,00293695    1,00394123    1,00093095    1,00193118    1,00293532    1,00393595    1,00092571    1,00192749    1,00293281    1,00393386    1,00092330    1,00192486    1,00292991    1,00393038    1,00091851    1,00191941    1,00292394    1,00392343    1,00090927    1,90999893    1,91995573    1,93995672    1,94200069    -1,36278375    -1,36278375
2893,00    -0,92117827    1,05254475    1,02176845    1,00719640    1,00339976    0,99963476    1,00116513    1,00267842    1,00393599    1,00103127    1,00204965    1,00304411    1,00403913    1,00104295    1,00204172    1,00303920    1,00403920    1,00104586    1,00204496    1,00304169    1,00404095    1,00104733    1,00204616    1,00304280    1,00404223    1,00104915    1,00204839    1,00304548    1,00404564    1,00105399    1,91000039    1,91999463    1,93999457    1,94807258    -0,36652838    -0,36652838
2904,00    -0,91593556    1,00774032    0,99142930    0,99414311    0,99976086    0,99949335    1,00178405    1,00314005    1,00415746    1,00112651    1,00208618    1,00306350    1,00405771    1,00106685    1,00206637    1,00306236    1,00406180    1,00107172    1,00207004    1,00306491    1,00406390    1,00107411    1,00207260    1,00306772    1,00406726    1,00107872    1,00207785    1,00307347    1,00407397    1,00108763    1,91000182    1,92008842    1,94008584    1,96245465    1,93087713    1,93087713
2915,00    -1,09512717    0,94852670    0,97841693    0,99643331    1,00361652    1,00202496    1,00277894    1,00334589    1,00409205    1,00098786    1,00196004    1,00296081    1,00396440    1,00096102    1,00196234    1,00296473    1,00396475    1,00095876    1,00195955    1,00296248    1,00396313    1,00095739    1,00195845    1,00296147    1,00396200    1,00095578    1,00195647    1,00295909    1,00395895    1,00095145    1,91000058    1,92006974    1,94006785    1,96060226    1,77318215    1,77318215
2926,00    -1,04790028    0,97875574    1,00793746    1,01071138    1,00817062    1,00273416    1,00239913    1,00294587    1,00387051    1,00087920    1,00191354    1,00293631    1,00394329    1,00093521    1,00193598    1,00293990    1,00394041    1,00093079    1,00193239    1,00293733    1,00393830    1,00092844    1,00192989    1,00293461    1,00393506    1,00092399    1,00192483    1,00292907    1,00392859    1,00091539    1,91000004    1,92005219    1,94005091    1,95869660    1,58426891    1,58426891
2937,00    -0,95043650    1,05533960    1,02664891    1,01095852    1,00531769    1,00039385    1,00132276    1,00264886    1,00388592    1,00099407    1,00202999    1,00303402    1,00403209    1,00103527    1,00203394    1,00303168    1,00403162    1,00103700    1,00203630    1,00303369    1,00403311    1,00103827    1,00203731    1,00303459    1,00403412    1,00103969    1,00203907    1,00303671    1,00403683    1,00104357    1,91000063    1,92003438    1,94003367    1,95652332    1,32666738    1,32666738
2948,00    -0,89017987    1,02499000    1,00152190    0,99751861    1,00017898    0,99911232    1,00143716    1,00296789    1,00409725    1,00111167    1,00208517    1,00306342    1,00405566    1,00106275    1,00206168    1,00305783    1,00405736    1,00106665    1,00206513    1,00306039    1,00405947    1,00106897    1,00206757    1,00306302    1,00406259    1,00107325    1,00207243    1,00306835    1,00406881    1,00108152    1,91000045    1,92000044    1,94000063    1,95119580    0,44260199    0,44260199
2959,00    -1,06290505    0,96553026    0,97801407    0,99339233    1,00173535    1,00117083    1,00254312    1,00333665    1,00412872    1,00102220    1,00198003    1,00297141    1,00397147    1,00096831    1,00196958    1,00297169    1,00397178    1,00096698    1,00196759    1,00296991    1,00397043    1,00096582    1,00196668    1,00296911    1,00396954    1,00096458    1,00196514    1,00296725    1,00396714    1,00096114    1,90999844    1,91990508    1,93990782    1,93642000    -1,91232399    -1,91232399
2970,00    -1,07378682    0,95102674    0,99560114    1,00661514    1,00736955    1,00292694    1,00268975    1,00311441    1,00393801    1,00090054    1,00191766    1,00293736    1,00394545    1,00093919    1,00194055    1,00294436    1,00394482    1,00093585    1,00193729    1,00294184    1,00394273    1,00093357    1,00193492    1,00293930    1,00393972    1,00092945    1,00193024    1,00293417    1,00393373    1,00092148    1,90999854    1,91992610    1,93992807    1,93856064    -1,73117594    -1,73117594
2981,00    -0,98205355    1,04527758    1,02634388    1,01314720    1,00697245    1,00128043    1,00162540    1,00269694    1,00386435    1,00096402    1,00201033    1,00302311    1,00402498    1,00102830    1,00202717    1,00302522    1,00402510    1,00102937    1,00202883    1,00302677    1,00402632    1,00103042    1,00202966    1,00302748    1,00402709    1,00103150    1,00203100    1,00302912    1,00402921    1,00103454    1,90999962    1,91994628    1,93994756    1,94083185    -1,50068680    -1,50068680
2992,00    -0,89575913    1,04007242    1,01187837    1,00195227    1,00139016    0,99913773    1,00121769    1,00281103    1,00402580    1,00108479    1,00207795    1,00306124    1,00405329    1,00105887    1,00205724    1,00305346    1,00405301    1,00106163    1,00206027    1,00305591    1,00405507    1,00106388    1,00206258    1,00305837    1,00405796    1,00106783    1,00206707    1,00306329    1,00406371    1,00107548    1,91000023    1,91996950    1,93997008    1,94387192    -1,10844828    -1,10844828
3003,00    -0,99269494    0,98571659    0,98227868    0,99246932    1,00034829    1,00027735    1,00218932    1,00325316    1,00413438    1,00104664    1,00199862    1,00298237    1,00397857    1,00097500    1,00197590    1,00297767    1,00397781    1,00097405    1,00197452    1,00297633    1,00397673    1,00097310    1,00197378    1,00297570    1,00397606    1,00097217    1,00197263    1,00297429    1,00397422    1,00096951    1,91000119    1,92009734    1,94009442    1,96329172    1,99521727    1,99521727
3014,00    -1,09265107    0,94076638    0,98514359    1,00166634    1,00583412    1,00270748    1,00282822    1,00325086    1,00400970    1,00093180    1,00192786    1,00294077    1,00394812    1,00094304    1,00194489    1,00294865    1,00394911    1,00094082    1,00194212    1,00294629    1,00394709    1,00093862    1,00193987    1,00294392    1,00394430    1,00093482    1,00193555    1,00293919    1,00393878    1,00092747    1,91000056    1,92007796    1,94007577    1,96143647    1,84701607    1,84701607
3025,00    -1,01377517    1,01932567    1,02029150    1,01326288    1,00802329    1,00211076    1,00200868    1,00281157    1,00387479    1,00094616    1,00199347    1,00301236    1,00401795    1,00102186    1,00202124    1,00301967    1,00401953    1,00102282    1,00202241    1,00302082    1,00402048    1,00102367    1,00202307    1,00302137    1,00402105    1,00102446    1,00202405    1,00302258    1,00402264    1,00102677    1,91000091    1,92006001    1,94005846    1,95956820    1,67444462    1,67444462
3036,00    -0,91734283    1,05140736    1,02073523    1,00657752    1,00313592    0,99955991    1,00117079    1,00270182    1,00395738    1,00105060    1,00206511    1,00305657    1,00405024    1,00105502    1,00205301    1,00304927    1,00404879    1,00105674    1,00205551    1,00305152    1,00405076    1,00105889    1,00205769    1,00305381    1,00405344    1,00106253    1,00206183    1,00305834    1,00405873    1,00106958    1,91000092    1,92004261    1,94004165    1,95756388    1,45631282    1,45631282
3047,00    -0,92306830    1,00510196    0,99008514    0,99377079    0,99974641    0,99953679    1,00179317    1,00311376    1,00410872    1,00105722    1,00201312    1,00299260    1,00398546    1,00098118    1,00198148    1,00298281    1,00398296    1,00098009    1,00198045    1,00298183    1,00398213    1,00097935    1,00197987    1,00298137    1,00398165    1,00097869    1,00197905    1,00298034    1,00398029    1,00097670    1,91000001    1,92002228    1,94002192    1,95484687    1,08978480    1,08978480
3058,00    -1,09663619    0,94667282    0,97888667    0,99700268    1,00389283    1,00211927    1,00278552    1,00332725    1,00407126    1,00096732    1,00194290    1,00294669    1,00395161    1,00094693    1,00194904    1,00295275    1,00395325    1,00094564    1,00194681    1,00295062    1,00395134    1,00094354    1,00194469    1,00294841    1,00394877    1,00094005    1,00194072    1,00294407    1,00394370    1,00093330    1,90999807    1,91989509    1,93989820    1,93545948    -1,98452185    -1,98452185
3069,00    -1,04382617    0,98376802    1,00969612    1,01119307    1,00824027    1,00271237    1,00239195    1,00296787    1,00391419    1,00094317    1,00198182    1,00300291    1,00401130    1,00101592    1,00201599    1,00301489    1,00401476    1,00101724    1,00201693    1,00301574    1,00401548    1,00101789    1,00201743    1,00301613    1,00401587    1,00101843    1,00201810    1,00301699    1,00401702    1,00102012    1,90999904    1,91991683    1,93991913    1,93759278    -1,81685888    -1,81685888
3080,00    -0,94601658    1,05561760    1,02624581    1,01050841    1,00506037    1,00028717    1,00130496    1,00266254    1,00390569    1,00101539    1,00204845    1,00304952    1,00404630    1,00105105    1,00204893    1,00304527    1,00404474    1,00105201    1,00205090    1,00304726    1,00404658    1,00105405    1,00205296    1,00304939    1,00404905    1,00105740    1,00205675    1,00305355    1,00405390    1,00106386    1,90999967    1,91993720    1,93993878    1,93977764    -1,61327672    -1,61327672
3091,00    -0,89152337    1,02262749    1,00000599    0,99693279    1,00004155    0,99910710    1,00143939    1,00294850    1,00405792    1,00105273    1,00202154    1,00300100    1,00399176    1,00098686    1,00198642    1,00298725    1,00398735    1,00098523    1,00198550    1,00298652    1,00398674    1,00098467    1,00198508    1,00298620    1,00398643    1,00098425    1,00198454    1,00298550    1,00398547    1,00098283    1,90999945    1,91995797    1,93995888    1,94228920    -1,32640808    -1,32640808
3102,00    -1,07016579    0,96275423    0,97775240    0,99369685    1,00197209    1,00128582    1,00257058    1,00332811    1,00411048    1,00100052    1,00196051    1,00295471    1,00395600    1,00095102    1,00195307    1,00295665    1,00395721    1,00095027    1,00195133    1,00295480    1,00395545    1,00094829    1,00194934    1,00295275    1,00395307    1,00094509    1,00194570    1,00294877    1,00394843    1,00093891    1,90999984    1,92001610    1,94001558    1,95235614    0,53162335    0,53162335
3113,00    -1,07040686    0,95401547    0,99733749    1,00729803    1,00755901    1,00295812    1,00269463    1,00313244    1,00397353    1,00095473    1,00197685    1,00299578    1,00400543    1,00101053    1,00201134    1,00301077    1,00401071    1,00101251    1,00201228    1,00301142    1,00401123    1,00101298    1,00201263    1,00301168    1,00401147    1,00101330    1,00201305    1,00301223    1,00401225    1,00101447    1,91000129    1,92008648    1,94008397    1,96226883    1,91605068    1,91605068
3124,00    -0,97746634    1,04770666    1,02675488    1,01296192    1,00677593    1,00116686    1,00159074    1,00270068    1,00388088    1,00098572    1,00203061    1,00304076    1,00404149    1,00104683    1,00204494    1,00304146    1,00404088    1,00104750    1,00204648    1,00304317    1,00404257    1,00104940    1,00204841    1,00304515    1,00404484    1,00105247    1,00205188    1,00304895    1,00404927    1,00105837    1,91000126    1,92006795    1,94006612    1,96041537    1,75595419    1,75595419
3135,00    -0,89367083    1,03808412    1,01043351    1,00126865    1,00115502    0,99907743    1,00120339    1,00279285    1,00399331    1,00103493    1,00202300    1,00300667    1,00399708    1,00099193    1,00199078    1,00299108    1,00399109    1,00098958    1,00198977    1,00299048    1,00399064    1,00098919    1,00198948    1,00299029    1,00399047    1,00098897    1,00198918    1,00298987    1,00398986    1,00098803    1,91000050    1,92005046    1,94004924    1,95849709    1,56265225    1,56265225
3146,00    -1,00403896    0,98280642    0,98140786    0,99245080    1,00049221    1,00038545    1,00222894    1,00325377    1,00411978    1,00102525    1,00197784    1,00296394    1,00396118    1,00095537    1,00195703    1,00296038    1,00396097    1,00095467    1,00195564    1,00295879    1,00395937    1,00095284    1,00195379    1,00295689    1,00395719    1,00094991    1,00195047    1,00295327    1,00395296    1,00094427    1,90999994    1,92003242    1,94003177    1,95626554    1,29259033    1,29259033
3157,00    -1,09060950    0,94112514    0,98643375    1,00240132    1,00610912    1,00279300    1,00285269    1,00327023    1,00403974    1,00097765    1,00197880    1,00299168    1,00400075    1,00100581    1,00200725    1,00300721    1,00400727    1,00100851    1,00200837    1,00300778    1,00400765    1,00100884    1,00200859    1,00300792    1,00400776    1,00100897    1,00200878    1,00300822    1,00400821    1,00100970    1,90999979    1,91998301    1,93998358    1,94775156    -0,27660730    -0,27660730
3168,00    -1,00929548    1,02393149    1,02149773    1,01339262    1,00793104    1,00201665    1,00196746    1,00280748    1,00388751    1,00096703    1,00201452    1,00303136    1,00403604    1,00104235    1,00204099    1,00303781    1,00403722    1,00104321    1,00204228    1,00303928    1,00403874    1,00104497    1,00204407    1,00304111    1,00404082    1,00104777    1,00204723    1,00304457    1,00404486    1,00105315    1,90999909    1,91990726    1,93990992    1,93663360    -1,89556732    -1,89556732
3179,00    -0,91366896    1,05012126    1,01962095    1,00592422    1,00284735    0,99945076    1,00113506    1,00268015    1,00392906    1,00100828    1,00201793    1,00300916    1,00400106    1,00099626    1,00199458    1,00299438    1,00399425    1,00099324    1,00199335    1,00299381    1,00399391    1,00099298    1,00199319    1,00299373    1,00399387    1,00099293    1,00199309    1,00299354    1,00399355    1,00099239    1,90999905    1,91992814    1,93993003    1,93877883    -1,71091197    -1,71091197
3190,00    -0,93105705    1,00243306    0,98879144    0,99344657    0,99976631    0,99961186    1,00183344    1,00312039    1,00409781    1,00103710    1,00199203    1,00297320    1,00396681    1,00095997    1,00196098    1,00296396    1,00396454    1,00095885    1,00195973    1,00296258    1,00396310    1,00095716    1,00195801    1,00296083    1,00396110    1,00095448    1,00195499    1,00295754    1,00395726    1,00094936    1,90999908    1,91994833    1,93994955    1,94107920    -1,47271069    -1,47271069
3201,00    -1,09750293    0,94504584    0,97948036    0,99762239    1,00419806    1,00224790    1,00283197    1,00335187    1,00409840    1,00100645    1,00198656    1,00299077    1,00399752    1,00100190    1,00200374    1,00300417    1,00400436    1,00100517    1,00200509    1,00300474    1,00400466    1,00100537    1,00200520    1,00300477    1,00400465    1,00100535    1,00200521    1,00300486    1,00400484    1,00100571    1,90999981    1,91997278    1,93997327    1,94435698    -1,03494052    -1,03494052
3212,00    -1,03969377    0,98889713    1,01140846    1,01162559    1,00827599    1,00266025    1,00235587    1,00295989    1,00392355    1,00096247    1,00200279    1,00302255    1,00403035    1,00103768    1,00203706    1,00303430    1,00403375    1,00103916    1,00203832    1,00303560    1,00403512    1,00104077    1,00203996    1,00303728    1,00403703    1,00104333    1,00204284    1,00304042    1,00404069    1,00104820    1,91000168    1,92009534    1,94009248    1,96310471    1,98117091    1,98117091
3223,00    -0,94167053    1,05563151    1,02572410    1,01000864    1,00477263    1,00014626    1,00124845    1,00263447    1,00387917    1,00097899    1,00200803    1,00300857    1,00400351    1,00099971    1,00199779    1,00299718    1,00399691    1,00099629    1,00199633    1,00299658    1,00399664    1,00099614    1,00199627    1,00299659    1,00399670    1,00099623    1,00199634    1,00299660    1,00399663    1,00099603    1,91000098    1,92007611    1,94007398    1,96125094    1,83101414    1,83101414
3234,00    -0,89357898    1,02022924    0,99850667    0,99637926    0,99993371    0,99913037    1,00146858    1,00295663    1,00404980    1,00103431    1,00200085    1,00298127    1,00397243    1,00096467    1,00196490    1,00296741    1,00396791    1,00096277    1,00196358    1,00296616    1,00396661    1,00096123    1,00196200    1,00296455    1,00396479    1,00095880    1,00195926    1,00296156    1,00396131    1,00095416    1,91000040    1,92005825    1,94005677    1,95937665    1,65519959    1,65519959
3245,00    -1,07648768    0,96007302    0,97760666    0,99406496    1,00224441    1,00143599    1,00263579    1,00335975    1,00413678    1,00103455    1,00199795    1,00299270    1,00399584    1,00099891    1,00200082    1,00300160    1,00400193    1,00100239    1,00200238    1,00300222    1,00400218    1,00100250    1,00200239    1,00300217    1,00400207    1,00100234    1,00200225    1,00300207    1,00400204    1,00100240    1,91000045    1,92004083    1,94003992    1,95734418    1,42995649    1,42995649
3256,00    -1,06690175    0,95737624    0,99909971    1,00795111    1,00772003    1,00296215    1,00267442    1,00312538    1,00398081    1,00097229    1,00199716    1,00301548    1,00402492    1,00103299    1,00203316    1,00303092    1,00403048    1,00103536    1,00203459    1,00303214    1,00403171    1,00103683    1,00203610    1,00303368    1,00403345    1,00103914    1,00203870    1,00303652    1,00403676    1,00104355    1,91000042    1,92001938    1,94001910    1,95441204    1,02215018    1,02215018
3267,00    -0,97289636    1,04977529    1,02702800    1,01271605    1,00654359    1,00101828    1,00151937    1,00266566    1,00385449    1,00095369    1,00199588    1,00300553    1,00400446    1,00100222    1,00200041    1,00299951    1,00399912    1,00099881    1,00199879    1,00299886    1,00399889    1,00099874    1,00199882    1,00299896    1,00399904    1,00099895    1,00199902    1,00299913    1,00399916    1,00099903    1,90999855    1,91989733    1,93990036    1,93567373    -1,96882865    -1,96882865
3278,00    -0,89195123    1,03602807    1,00896710    1,00059795    1,00094191    0,99904148    1,00121216    1,00279760    1,00398641    1,00101816    1,00200316    1,00298712    1,00397755    1,00096931    1,00196875    1,00297072    1,00397109    1,00096646    1,00196718    1,00296950    1,00396991    1,00096505    1,00196574    1,00296804    1,00396825    1,00096285    1,00196326    1,00296534    1,00396511    1,00095867    1,90999866    1,91991891    1,93992114    1,93780733    -1,79843425    -1,79843425
3289,00    -1,01520325    0,97989107    0,98062907    0,99249804    1,00067617    1,00052992    1,00230477    1,00329181    1,00414646    1,00105559    1,00201010    1,00299658    1,00399557    1,00099688    1,00199852    1,00299949    1,00399992    1,00100010    1,00200016    1,00300016    1,00400015    1,00100014    1,00200009    1,00300003    1,00399996    1,00099988    1,00199983    1,00299979    1,00399975    1,00099969    1,90999928    1,91993921    1,93994073    1,94000641    -1,58971864    -1,58971864
3300,00    -1,08829904    0,94184885    0,98780671    1,00313274    1,00636480    1,00285577    1,00285579    1,00326874    1,00404672    1,00099375    1,00199813    1,00301100    1,00402023    1,00102847    1,00202937    1,00302768    1,00402739    1,00103179    1,00203111    1,00302891    1,00402853    1,00103314    1,00203248    1,00303031    1,00403011    1,00103523    1,00203484    1,00303287    1,00403308    1,00103920    1,90999986    1,91996029    1,93996113    1,94259369    -1,28694646    -1,28694646
3311,00    -1,00478607    1,02826847    1,02258551    1,01345858    1,00779939    1,00188661    1,00189097    1,00276729    1,00386052    1,00093812    1,00198447    1,00300111    1,00400414    1,00100379    1,00200240    1,00300141    1,00400094    1,00100088    1,00200079    1,00300072    1,00400072    1,00100086    1,00200089    1,00300088    1,00400094    1,00100116    1,00200120    1,00300118    1,00400122    1,00100147    1,91000078    1,92006452    1,94006290    1,96062806    1,84452294    1,84452294
3322,00    -0,91015889    1,04869979    1,01844434    1,00526358    1,00257136    0,99936078    1,00111850    1,00267734    1,00392150    1,00099269    1,00199912    1,00299014    1,00398171    1,00097364    1,00197246    1,00297388    1,00397409    1,00096990    1,00197054    1,00297262    1,00397298    1,00096862    1,00196923    1,00297129    1,00397148    1,00096662    1,00196700    1,00296886    1,00396866    1,00096287    1,91000091    1,92008455    1,94008211    1,96208318    1,90103074    1,90103074
3333,00    -0,93988874    0,99972862    0,98755822    0,99317967    0,99982702    0,99972397    1,00190869    1,00316202    1,00412511    1,00106481    1,00202008    1,00300123    1,00399636    1,00099575    1,00199682    1,00299781    1,00399829    1,00099824    1,00199836    1,00299849    1,00399851    1,00099824    1,00199823    1,00299830    1,00399825    1,00099790    1,00199787    1,00299795    1,00399790    1,00099750    1,91000082    1,92006616    1,94006440    1,96022793    1,73840886    1,73840886
3344,00    -1,09779210    0,94365550    0,98018289    0,99826452    1,00449533    1,00235950    1,00286094    1,00335940    1,00410693    1,00102171    1,00200486    1,00300944    1,00401666    1,00102437    1,00202576    1,00302460    1,00402448    1,00102847    1,00202787    1,00302590    1,00402557    1,00102970    1,00202912    1,00302717    1,00402699    1,00103159    1,00203124    1,00302947    1,00402967    1,00103515    1,91000079    1,92004873    1,94004756    1,95829500    1,54036727    1,54036727
3355,00    -1,03548900    0,99409985    1,01306059    1,01200136    1,00827196    1,00257192    1,00228579    1,00291815    1,00389619    1,00093585    1,00197653    1,00299656    1,00400299    1,00100452    1,00200380    1,00300288    1,00400240    1,00100254    1,00200240    1,00300221    1,00400219    1,00100256    1,00200255    1,00300242    1,00400246    1,00100294    1,00200295    1,00300282    1,00400287    1,00100342    1,91000030    1,92003040    1,94002981    1,95599314    1,25568543    1,25568543
3366,00    -0,93738550    1,05540666    1,02510209    1,00948312    1,00448741    1,00001852    1,00120707    1,00262160    1,00386925    1,00096385    1,00199019    1,00299030    1,00398464    1,00097746    1,00197594    1,00297687    1,00397690    1,00097310    1,00197366    1,00297552    1,00397583    1,00097192    1,00197247    1,00297431    1,00397448    1,00097013    1,00197047    1,00297213    1,00397195    1,00096677    1,90999906    1,91993978    1,93994128    1,93976338    -1,67638590    -1,67638590
3377,00    -0,89640283    1,01779252    0,99703209    0,99586722    0,99986343    0,99919005    1,00153146    1,00299757    1,00407701    1,00105997    1,00202549    1,00300537    1,00399774    1,00099536    1,00199570    1,00299654    1,00399700    1,00099676    1,00199692    1,00299716    1,00399720    1,00099673    1,00199676    1,00299693    1,00399690    1,00099632    1,00199632    1,00299649    1,00399644    1,00099576    1,90999874    1,91990942    1,93991199    1,93684715    -1,87854192    -1,87854192
3388,00    -1,08190563    0,95748988    0,97756572    0,99447370    1,00252005    1,00157571    1,00268765    1,00337781    1,00414832    1,00104973    1,00201537    1,00301056    1,00401439    1,00102088    1,00202244    1,00302171    1,00402176    1,00102538    1,00202487    1,00302312    1,00402282    1,00102652    1,00202600    1,00302427    1,00402411    1,00102822    1,00202790    1,00302632    1,00402650    1,00103139    1,90999934    1,91993017    1,93993199    1,93899834    -1,69015326    -1,69015326
3399,00    -1,06327167    0,96109088    1,00087349    1,00856503    1,00784507    1,00293097    1,00262156    1,00308670    1,00395419    1,00094761    1,00197401    1,00299312    1,00400152    1,00100462    1,00200467    1,00300395    1,00400353    1,00100385    1,00200368    1,00300339    1,00400334    1,00100390    1,00200386    1,00300364    1,00400366    1,00100434    1,00200433    1,00300412    1,00400417    1,00100496    1,90999949    1,91995041    1,93995156    1,94133293    -1,44335769    -1,44335769
3410,00    -0,96833054    1,05150811    1,02717957    1,01243090    1,00630455    1,00087660    1,00145895    1,00264243    1,00384108    1,00093827    1,00197881    1,00298808    1,00398627    1,00098060    1,00197909    1,00297965    1,00397953    1,00097608    1,00197655    1,00297819    1,00397847    1,00097498    1,00197546    1,00297710    1,00397725    1,00097337    1,00197367    1,00297516    1,00397499    1,00097037    1,90999962    1,91997669    1,93997707    1,94495667    -0,93946102    -0,93946102
3421,00    -0,89062687    1,03390976    1,00748747    0,99994913    1,00075963    0,99903961    1,00125295    1,00283303    1,00401210    1,00104188    1,00202495    1,00300788    1,00399915    1,00099549    1,00199507    1,00299565    1,00399602    1,00099561    1,00199580    1,00299613    1,00399618    1,00099555    1,00199561    1,00299586    1,00399584    1,00099509    1,00199511    1,00299535    1,00399529    1,00099441    1,91000129    1,92009333    1,94009055    1,96291789    1,96696099    1,96696099
3432,00    -1,02604630    0,97696778    0,97993309    0,99259232    1,00087231    1,00067059    1,00237156    1,00331959    1,00416176    1,00107138    1,00202689    1,00301362    1,00401337    1,00101810    1,00201949    1,00301905    1,00401924    1,00102252    1,00202209    1,00302055    1,00402030    1,00102359    1,00202313    1,00302159    1,00402145    1,00102510    1,00202483    1,00302342    1,00402358    1,00102793    1,91000117    1,92007427    1,94007221    1,96106525    1,81476340    1,81476340
3443,00    -1,08574914    0,94293942    0,98924943    1,00384995    1,00659223    1,00288604    1,00282805    1,00323773    1,00402245    1,00097111    1,00197762    1,00299172    1,00400029    1,00100434    1,00200510    1,00300467    1,00400436    1,00100485    1,00200465    1,00300429    1,00400423    1,00100493    1,00200486    1,00300457    1,00400458    1,00100541    1,00200538    1,00300511    1,00400517    1,00100614    1,91000072    1,92005651    1,94005509    1,95918373    1,63549772    1,63549772
3454,00    -1,00024125    1,03232628    1,02356581    1,01347950    1,00765404    1,00175762    1,00182132    1,00273568    1,00384332    1,00092182    1,00196788    1,00298447    1,00398675    1,00098301    1,00198183    1,00298219    1,00398195    1,00097882    1,00197921    1,00298065    1,00398089    1,00097779    1,00197822    1,00297967    1,00397980    1,00097636    1,00197662    1,00297794    1,00397779    1,00097369    1,91000023    1,92003902    1,94003817    1,95711854    1,40233260    1,40233260
3465,00    -0,90681732    1,04715914    1,01721551    1,00460454    1,00231721    0,99930087    1,00113167    1,00270305    1,00394395    1,00101417    1,00201840    1,00300805    1,00400011    1,00099586    1,00199481    1,00299508    1,00399532    1,00099475    1,00199495    1,00299535    1,00399541    1,00099466    1,00199474    1,00299506    1,00399505    1,00099416    1,00199419    1,00299449    1,00399443    1,00099339    1,91000004    1,92001593    1,94001574    1,95387649    0,93517973    0,93517973
3476,00    -0,94949716    0,99698146    0,98637822    0,99295496    0,99990477    0,99983800    1,00197905    1,00319654    1,00414401    1,00108164    1,00203651    1,00301749    1,00401333    1,00101606    1,00201697    1,00301664    1,00401692    1,00101989    1,00201955    1,00301820    1,00401798    1,00102089    1,00202049    1,00301913    1,00401901    1,00102225    1,00202200    1,00302076    1,00402090    1,00102476    1,90999876    1,91989958    1,93990252    1,93588807    -1,95291403    -1,95291403
3487,00    -1,09757186    0,94250829    0,98098382    0,99891795    1,00477472    1,00244300    1,00286152    1,00333960    1,00408673    1,00100155    1,00198678    1,00299282    1,00399971    1,00100395    1,00200522    1,00300510    1,00400494    1,00100558    1,00200538    1,00300496    1,00400489    1,00100569    1,00200560    1,00300526    1,00400527    1,00100620    1,00200616    1,00300584    1,00400590    1,00100700    1,90999902    1,91992099    1,93992314    1,93802241    -1,77964507    -1,77964507
3498,00    -1,03121582    0,99933307    1,01465732    1,01233611    1,00825068    1,00247990    1,00221872    1,00288200    1,00387584    1,00091844    1,00196019    1,00298066    1,00398645    1,00098471    1,00198413    1,00298446    1,00398416    1,00098134    1,00198165    1,00298291    1,00398311    1,00098037    1,00198074    1,00298202    1,00398213    1,00097909    1,00197932    1,00298049    1,00398036    1,00097673    1,90999916    1,91994122    1,93994267    1,94023827    -1,56536023    -1,56536023
3509,00    -0,93316287    1,05496853    1,02439103    1,00894087    1,00421425    0,99991558    1,00119249    1,00263494    1,00388684    1,00098257    1,00200709    1,00300571    1,00400025    1,00099621    1,00199479    1,00299477    1,00399486    1,00099414    1,00199434    1,00299478    1,00399486    1,00099401    1,00199411    1,00299447    1,00399447    1,00099349    1,00199353    1,00299387    1,00399381    1,00099266    1,90999959    1,91996271    1,93996348    1,94291883    -1,24354934    -1,24354934
